date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,SR_High_1,SR_High_2,SR_High_3,SR_Low_1,SR_Low_2,SR_Low_3,chart_pattern,candle_pattern
2023-11-27 20:30:00,0.34509999,0.34909999,0.34500000,0.34500000,23276,0.31872336,0.32128693,0.33699138,0.32798230,0.32452176,0.32425908,0.00893444,59.10507659,0.27545381,0.31972005,0.36398628,27.69062251,0.78554441,0.01377173,-3649438.00000000,76.59831242,76.59831242,78.26029358,73.27435008,0.34837330,0.31063855,29.14305336,30.16810101,10.38344064,91.22621629,-24.60795230,9.48904762,56.80548037,0.02270810,0.02270810,0.30021255,0.32798230,0.35575205,0.28250000,0.32394999,0.36539999,4.67009639,46.93303812,0.00051566,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Flag/Pennant,Doji
2023-11-28 14:30:00,0.36600000,0.36600000,0.34990001,0.35440001,429116,0.32010337,0.32153193,0.34015658,0.33049827,0.32644939,0.32485593,0.00986200,62.05422968,0.27500682,0.32169505,0.36838327,29.02638837,0.85024850,0.01411593,-3220322.00000000,78.15977807,78.15977807,77.65492354,79.16948714,0.35676667,0.31392424,31.23384607,35.42264047,9.29892029,108.46234275,-13.89220359,12.50793968,64.03611248,0.02395056,0.02395056,0.30137326,0.33049827,0.35962328,0.28250000,0.32425000,0.36600000,4.12018091,47.53652822,0.00057363,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Flag/Pennant,
2023-11-28 15:30:00,0.35440001,0.36000001,0.34250000,0.36000001,149181,0.32143670,0.32193193,0.34376448,0.33330796,0.32861394,0.32555185,0.01092305,63.69209476,0.27493920,0.32417005,0.37340089,30.37347015,0.86389748,0.01427708,-3071141.00000000,84.77140911,84.77140911,79.84316653,94.62789427,0.35609596,0.31809030,32.25407700,32.38686902,12.12593900,88.33212793,-7.18561677,14.32200653,60.79644304,0.02525489,0.02525489,0.30362342,0.33330796,0.36299250,0.28250000,0.32425000,0.36600000,3.38203116,47.60800883,0.00063781,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Flag/Pennant,
2023-11-28 16:30:00,0.36000001,0.38000000,0.34619999,0.35100001,419537,0.32220337,0.32223193,0.34508003,0.33499292,0.33005821,0.32605578,0.01091193,59.36785386,0.27611339,0.32622005,0.37632671,30.71954770,0.74727213,0.01520674,-3490678.00000000,82.59096174,82.59096174,81.84071631,84.09145260,0.35734499,0.32192308,33.94694723,36.43912707,10.29140407,91.18537885,-29.74357949,13.04348148,66.95756505,0.02570418,0.02570418,0.30169738,0.33499292,0.36828845,0.28250000,0.33125000,0.38000000,2.25756030,48.36987209,0.00066070,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Flag/Pennant,Spinning Top
2023-11-28 17:30:00,0.35100001,0.35788599,0.34500000,0.34999999,44784,0.32321337,0.32244193,0.34597457,0.33642216,0.33134477,0.32652992,0.01069910,58.90129690,0.27755153,0.32817005,0.37878857,30.84895828,0.71563196,0.01509623,-3535462.00000000,74.72169054,74.72169054,80.69468713,62.77569736,0.35707082,0.32773077,35.38269668,34.30808174,10.23414738,62.32079533,-30.76924103,12.90322258,66.69293269,0.02596675,0.02596675,0.30384316,0.33642216,0.36900117,0.28250000,0.33125000,0.38000000,1.65566963,48.39587034,0.00067427,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Flag/Pennant,Doji
2023-11-28 18:30:00,0.34599999,0.35499999,0.34500000,0.34904200,41912,0.32428810,0.32268835,0.34653228,0.33762405,0.33248653,0.32697570,0.01033400,58.43934130,0.27972704,0.33022715,0.38072725,30.58507276,0.68628527,0.01485355,-3577374.00000000,64.21772785,64.21772785,73.84346004,44.96626346,0.35678522,0.33295769,36.71589260,32.70939388,9.75725662,53.87337256,-31.75179487,12.23215795,65.04789730,0.02590601,0.02590601,0.30624305,0.33762405,0.36900506,0.28250000,0.33125000,0.38000000,1.74367224,48.47956823,0.00067112,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Flag/Pennant,
2023-11-28 19:30:00,0.34999999,0.35850000,0.34999999,0.35490000,77930,0.32551810,0.32298835,0.34805369,0.33926938,0.33393256,0.32752866,0.01039749,60.43184382,0.28399174,0.33313215,0.38227256,29.50205040,0.72148628,0.01459662,-3499444.00000000,62.61419581,62.61419581,67.18453807,53.47351130,0.35662979,0.33766192,38.08422335,32.90407328,9.31513591,62.60841809,-25.74358974,15.26469259,66.55991538,0.02520850,0.02520850,0.30907552,0.33926938,0.36946324,0.28250000,0.33125000,0.38000000,1.78430563,48.28397113,0.00063547,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Flag/Pennant,
2023-12-01 14:30:00,0.30899999,0.31000000,0.28720000,0.28749999,228548,0.32589910,0.32138317,0.29993854,0.30909879,0.31367323,0.32151223,-0.01004236,36.86416103,0.27064860,0.31563360,0.36061859,28.50456765,0.18730010,0.01329044,-4600079.00000000,5.32461150,5.32461150,9.63052055,-3.28720660,0.29490000,0.28720000,21.45990323,29.73749165,20.43303724,-74.46634190,-99.67673491,-18.87698028,38.87386708,0.02307682,0.02307682,0.28442014,0.30909879,0.33377745,0.28720000,0.33360000,0.38000000,14.58171120,29.90539518,0.00053254,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-04 18:30:00,0.29789999,0.30620000,0.29740000,0.30000001,71874,0.30572506,0.31785151,0.29439602,0.29819777,0.30264064,0.31568609,-0.00618948,46.68182344,0.28351330,0.29417400,0.30483469,7.24788504,0.77324725,0.01067694,-4437474.00000000,55.47778889,55.47778889,43.92222222,78.58892222,0.29232937,0.28000000,16.23959618,33.66511887,21.15635874,94.25341033,-53.37993007,-0.92469947,46.04592850,0.00546882,0.00546882,0.28067764,0.29819777,0.31571790,0.28000000,0.30145000,0.32290000,7.22244273,22.69563972,0.00002991,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Spinning Top
2023-12-04 19:30:00,0.29990000,0.30000001,0.28999999,0.29629999,50338,0.30393507,0.31763551,0.29474220,0.29801703,0.30223157,0.31530221,-0.00561111,44.91809333,0.28365799,0.29395900,0.30426001,7.00846849,0.61362923,0.01064470,-4487812.00000000,60.33334444,60.33334444,53.35556296,74.28890741,0.29268275,0.28052400,15.85047367,31.15957650,25.08926813,12.40529236,-62.00468531,-0.73702178,50.21431877,0.00528431,0.00528431,0.28026071,0.29801703,0.31577335,0.28000000,0.30145000,0.32290000,6.32976711,22.55907296,0.00002792,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-04 20:30:00,0.29629999,0.30329999,0.29475001,0.30100000,100072,0.30233366,0.31751051,0.29587998,0.29830112,0.30215211,0.31501900,-0.00471910,47.56065764,0.28348377,0.29419400,0.30490423,7.28106663,0.81773366,0.01054496,-4387740.00000000,63.66666667,63.66666667,59.82593333,71.34813333,0.29397477,0.28103752,15.77531526,31.63652212,23.48020738,82.85830336,-51.04895105,0.13307053,54.81251786,0.00549423,0.00549423,0.28060732,0.29830112,0.31599493,0.28000000,0.29500000,0.31000000,5.32283267,23.11373167,0.00003019,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-05 14:30:00,0.30140001,0.31500000,0.29570001,0.31000000,277260,0.30083700,0.31746051,0.29844726,0.29941530,0.30265843,0.31491961,-0.00324850,52.17398064,0.28221997,0.29495900,0.30769803,8.63783058,1.09035116,0.01096186,-4110480.00000000,70.01586190,70.01586190,64.67195767,80.70367037,0.30690000,0.28154077,16.59635231,35.54598388,20.31326065,167.21800007,-14.28571429,4.62369573,57.30746114,0.00653498,0.00653498,0.27973043,0.29941530,0.31910017,0.28000000,0.29750000,0.31500000,4.57426985,24.60101582,0.00004271,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Head and Shoulders,
2023-12-05 15:30:00,0.30989900,0.31000000,0.30505100,0.30770001,32831,0.29959367,0.31740051,0.30012958,0.30020432,0.30298369,0.31477665,-0.00224278,50.97074592,0.28159034,0.29535400,0.30911766,9.32011149,0.94850028,0.01067554,-4143311.00000000,78.28572381,78.28572381,70.65608413,93.54500317,0.30697239,0.28287914,17.35874386,34.26956711,19.58383404,154.38984085,-20.85711429,4.41126909,60.96373374,0.00706061,0.00706061,0.28145153,0.30020432,0.31895711,0.28000000,0.29750000,0.31500000,3.69372854,24.68969996,0.00004985,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-05 16:30:00,0.30770001,0.30989999,0.30100000,0.30720001,20757,0.29865033,0.31725851,0.30141511,0.30087058,0.30325571,0.31462662,-0.00146915,50.70383243,0.28118594,0.29560400,0.31002206,9.75498268,0.90213492,0.01059099,-4164068.00000000,80.85716190,80.85716190,76.38624921,89.79898730,0.30691347,0.28416397,17.56200521,32.04129239,21.27005338,129.10593088,-22.28568571,2.46831213,59.41026853,0.00739631,0.00739631,0.28220853,0.30087058,0.31953262,0.28000000,0.29750000,0.31500000,2.70345111,24.09221730,0.00005471,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Doji
2023-12-05 17:30:00,0.30720001,0.30720001,0.30019999,0.30019999,15452,0.29798700,0.31702401,0.30119418,0.30080671,0.30305857,0.31434094,-0.00140469,47.07971754,0.28118248,0.29561900,0.31005552,9.76697551,0.65865983,0.01041999,-4179520.00000000,71.52381905,71.52381905,76.88890159,60.79365397,0.30671803,0.28539741,17.65055756,30.36873414,20.75633292,83.31237761,-42.28574286,-0.66181339,56.54152851,0.00740578,0.00740578,0.28258867,0.30080671,0.31902475,0.28000000,0.29750000,0.31500000,2.59924236,25.35098040,0.00005485,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-05 18:30:00,0.30260000,0.30480000,0.29746899,0.30000001,17889,0.29747600,0.31683401,0.30097706,0.30072988,0.30286124,0.31405696,-0.00135413,46.97899158,0.28118149,0.29562400,0.31006651,9.77086678,0.65149754,0.01027289,-4197409.00000000,64.19048571,64.19048571,72.19048889,48.19047937,0.30642519,0.28658152,17.38372717,28.68022654,21.67353481,60.57852446,-42.85711429,0.03334778,56.99366228,0.00740885,0.00740885,0.28285051,0.30072988,0.31860926,0.28000000,0.29750000,0.31500000,2.71887085,25.21185442,0.00005489,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-05 19:30:00,0.30050001,0.30250001,0.29661801,0.29754901,23205,0.29682430,0.31661050,0.30035378,0.30042694,0.30251852,0.31373007,-0.00149461,45.72017762,0.28148477,0.29587645,0.31026813,9.72817015,0.55810855,0.01006380,-4220614.00000000,54.99905714,54.99905714,63.57112063,37.85493016,0.30597377,0.28771826,17.02517044,27.36552837,21.34321232,34.80750384,-49.85997143,-0.78392464,56.69489552,0.00738278,0.00738278,0.28312998,0.30042694,0.31772390,0.28000000,0.29750000,0.31500000,2.79709124,25.37215458,0.00005451,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Double Bottom,
2023-12-05 20:30:00,0.30000001,0.30410001,0.29800001,0.30000001,125106,0.29673097,0.31638250,0.30028945,0.30038628,0.30235603,0.31345819,-0.00139212,47.20555028,0.28253987,0.29650145,0.31046303,9.41754647,0.62529235,0.00989653,-4095508.00000000,54.80860000,54.80860000,57.99938095,48.42703810,0.30468640,0.28880953,16.86016725,27.21221648,20.23090194,51.12893570,-42.85711429,2.56410949,60.85433467,0.00716214,0.00716214,0.28348884,0.30038628,0.31728372,0.28000000,0.29750000,0.31500000,2.72081935,23.87675437,0.00005130,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Doji
2023-12-06 14:30:00,0.29499999,0.30809999,0.29499999,0.30809999,64102,0.29705097,0.31619150,0.30170955,0.30112092,0.30272661,0.31335209,-0.00064981,51.78399684,0.28387102,0.29765645,0.31144188,9.26264755,0.87878891,0.01004907,-4031406.00000000,60.88000714,60.88000714,56.89588810,68.84824524,0.30373332,0.28985715,17.11732719,27.54742626,18.18947117,77.73140538,-19.71431429,7.16521764,71.85952976,0.00707178,0.00707178,0.28333753,0.30112092,0.31890432,0.28000000,0.29750000,0.31500000,2.37121117,24.43743819,0.00005001,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-06 15:30:00,0.30000001,0.30899999,0.30000001,0.30700001,52268,0.29726430,0.31606150,0.30267145,0.30168083,0.30300231,0.31322630,-0.00014856,51.15147117,0.28518851,0.29865145,0.31211439,9.01582024,0.81005704,0.00999912,-4083674.00000000,67.94206795,67.94206795,61.21022503,81.40575379,0.30445198,0.29086286,17.44736839,26.32838871,16.92582851,88.80223123,-22.85711429,7.71930175,77.83630060,0.00690634,0.00690634,0.28387681,0.30168083,0.31948486,0.28000000,0.29750000,0.31500000,2.12279127,24.18154772,0.00004770,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-06 16:30:00,0.30890000,0.31000000,0.29969999,0.30270001,79226,0.29747763,0.31591450,0.30267665,0.30177790,0.30298281,0.31301786,-0.00009718,48.70934638,0.28631739,0.29928395,0.31225051,8.66505507,0.63172567,0.01001344,-4162900.00000000,65.82779261,65.82779261,64.88328923,67.71679935,0.30432291,0.29182835,17.85924461,25.01762023,15.59090518,68.69077619,-35.14282857,5.43365397,72.28335061,0.00665170,0.00665170,0.28370759,0.30177790,0.31984821,0.28000000,0.29750000,0.31500000,2.01925457,24.88781682,0.00004425,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-06 17:30:00,0.30269900,0.30899999,0.30070001,0.30899999,19811,0.29795430,0.31590550,0.30382634,0.30246572,0.30337102,0.31293830,0.00044675,52.21870427,0.28617860,0.29980895,0.31343931,9.09269268,0.83715333,0.00993185,-4143089.00000000,66.04208009,66.04208009,66.60398022,64.91827984,0.30449861,0.29275521,18.24170109,23.41502068,14.59217000,87.23464760,-17.14288571,6.53335287,71.15008967,0.00699222,0.00699222,0.28453544,0.30246572,0.32039599,0.28000000,0.29750000,0.31500000,2.01398916,25.54340733,0.00004889,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Double Top,Bullish Engulfing
2023-12-06 18:30:00,0.30899999,0.31000000,0.30336601,0.30360001,8316,0.29808097,0.31571650,0.30378519,0.30257374,0.30338579,0.31275338,0.00043705,49.18966062,0.28705267,0.30035895,0.31366524,8.86025447,0.62178675,0.00977481,-4151405.00000000,60.40002917,60.40002917,64.08996729,53.02015294,0.30454161,0.29364500,18.71421711,22.97913860,13.82961436,73.88700968,-32.57140000,1.70854606,69.98819285,0.00682598,0.00682598,0.28508750,0.30257374,0.32005999,0.28000000,0.29750000,0.31500000,2.08820405,24.69887378,0.00004659,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-06 19:30:00,0.30980000,0.30980000,0.30019999,0.30019999,21310,0.29801430,0.31550850,0.30313334,0.30234767,0.30318025,0.31250480,0.00015324,47.37293897,0.28843673,0.30086895,0.31330118,8.26421275,0.47309564,0.00976649,-4172715.00000000,52.43784087,52.43784087,59.62665005,38.06022252,0.30444232,0.29449920,18.54649362,21.24866542,15.27170879,40.51378036,-42.28574286,2.59739567,70.07991542,0.00637760,0.00637760,0.28469821,0.30234767,0.31999714,0.28000000,0.29750000,0.31500000,2.22840422,23.94946555,0.00004067,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-07 20:30:00,0.29603601,0.33000001,0.29603601,0.30960000,151886,0.29941723,0.31229988,0.30031405,0.30031662,0.30118951,0.31035640,-0.00053044,53.87553948,0.29032899,0.30128935,0.31224971,7.27563685,0.87912299,0.01089476,-4117257.00000000,39.80609521,39.80609521,34.01387224,51.39054115,0.30164306,0.29049999,24.29313853,36.90183163,10.08905979,176.87891204,-51.64556879,2.85714286,81.59867201,0.00562255,0.00562255,0.27704291,0.30031662,0.32359032,0.29049999,0.31025000,0.33000001,3.33075812,29.08993588,0.00003161,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Bullish Engulfing
2023-12-08 14:30:00,0.31999999,0.31999999,0.31099999,0.31420001,57515,0.30013723,0.31210188,0.30283877,0.30163884,0.30202889,0.31043251,0.00062362,56.13425135,0.28958004,0.30161435,0.31364866,7.97993405,1.02290722,0.01087120,-4059742.00000000,46.47276579,46.47276579,40.83433346,57.74963045,0.31506666,0.29128999,26.63359355,34.42257138,9.41122338,206.19962200,-39.99997975,1.35484194,78.27382691,0.00617347,0.00617347,0.27860073,0.30163884,0.32467696,0.29049999,0.31025000,0.33000001,3.32672770,27.71168774,0.00003811,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,Head and Shoulders,
2023-12-08 15:30:00,0.31500000,0.31529999,0.31110001,0.31130001,55723,0.30084723,0.31181989,0.30437718,0.30255896,0.30262703,0.31044968,0.00128936,54.37174250,0.28928224,0.30181935,0.31435646,8.30768988,0.87810389,0.01055353,-4115465.00000000,53.67090109,53.67090109,46.64992070,67.71286189,0.31383645,0.29206419,28.80687321,33.44531510,9.14403889,148.76491240,-47.34174818,1.16997071,74.08637995,0.00643140,0.00643140,0.28091495,0.30255896,0.32420296,0.29049999,0.31025000,0.33000001,3.32581905,27.78594151,0.00004136,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-08 16:30:00,0.31099999,0.31389999,0.30039999,0.30989999,131422,0.30161057,0.31152589,0.30538132,0.30325810,0.30309625,0.31043880,0.00168457,53.51992915,0.28931308,0.30230435,0.31529562,8.59482716,0.79233630,0.01069383,-4246887.00000000,53.92405708,53.92405708,51.35590799,59.06035527,0.31073714,0.29282291,29.09040151,30.45262889,15.41796082,73.12978007,-50.88610082,0.87889971,67.94975249,0.00666438,0.00666438,0.28110400,0.30325810,0.32541220,0.29049999,0.31025000,0.33000001,3.28614758,27.83231292,0.00004441,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Doji
2023-12-08 17:30:00,0.30500001,0.30540001,0.30219999,0.30480000,36470,0.30210723,0.31124589,0.30527563,0.30340495,0.30320617,0.31032714,0.00156818,50.49415384,0.28955488,0.30254435,0.31553382,8.58681975,0.58682607,0.01055127,-4283357.00000000,45.99156321,45.99156321,51.19550713,35.58367537,0.30988045,0.29356645,29.35367779,28.86607349,14.61469851,15.67766128,-63.79746137,1.53231517,66.90789497,0.00666346,0.00666346,0.28189410,0.30340495,0.32491580,0.29049999,0.31025000,0.33000001,3.38092443,27.22974964,0.00004440,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Doji
2023-12-08 18:30:00,0.30725101,0.30989999,0.30050099,0.30320001,47353,0.30248290,0.31099889,0.30489824,0.30338543,0.30320578,0.31018601,0.00133148,49.57097498,0.29004010,0.30282690,0.31561370,8.44495662,0.51458962,0.01049640,-4330710.00000000,39.15612363,39.15612363,46.35724798,24.75387495,0.30910967,0.29429512,29.93485988,30.08462890,13.67794180,18.08545646,-67.84806691,1.06666663,68.86597253,0.00655949,0.00655949,0.28213295,0.30338543,0.32463792,0.29049999,0.31025000,0.33000001,3.46434461,27.30578037,0.00004303,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-08 19:30:00,0.30579999,0.30579999,0.29589999,0.29600099,160719,0.30241627,0.31085890,0.30328056,0.30268215,0.30274095,0.30990512,0.00055658,45.62969134,0.28954786,0.30262695,0.31570604,8.64370706,0.24669651,0.01046800,-4491429.00000000,27.42701565,27.42701565,37.52490083,7.23124528,0.30586508,0.29500922,29.77059539,28.04552764,15.90087127,-58.25929744,-86.07342477,-0.52025715,62.81897414,0.00670943,0.00670943,0.28156800,0.30268215,0.32379630,0.29049999,0.31025000,0.33000001,3.69921908,28.46743982,0.00004502,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-08 20:30:00,0.29650000,0.30599999,0.29609999,0.30590001,61997,0.30261293,0.31067341,0.30375682,0.30298861,0.30294476,0.30982581,0.00073278,51.22837092,0.28958768,0.30251695,0.31544622,8.54779912,0.63082946,0.01044567,-4429432.00000000,28.35529366,28.35529366,31.64614431,21.77359235,0.30550533,0.29570903,29.63535011,26.25723761,14.80910656,-7.55137817,-61.01262734,1.96666660,61.26060014,0.00663258,0.00663258,0.28198076,0.30298861,0.32399647,0.29049999,0.31025000,0.33000001,3.67391656,30.59655506,0.00004399,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Piercing Line
2023-12-13 17:30:00,0.27500001,0.28960001,0.27350000,0.28680000,196885,0.29183270,0.30507483,0.27838823,0.28380712,0.28774495,0.30175456,-0.00682004,47.64885664,0.26354852,0.28571715,0.30788577,15.51788179,0.52442304,0.00957231,-5203513.00000000,37.18852415,37.18852415,23.08394238,65.39768769,0.27560765,0.26109999,19.71388221,36.43966724,20.53634596,-19.75969490,-47.33604508,-5.90551181,47.52903624,0.01137226,0.01137226,0.26404975,0.28380712,0.30356449,0.26109999,0.28354999,0.30599999,8.45073176,31.48125921,0.00012933,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-13 18:30:00,0.28680000,0.29389900,0.26519999,0.27000001,278562,0.29114603,0.30466983,0.27686310,0.28249216,0.28660012,0.30112575,-0.00707358,40.01512330,0.26176889,0.28441710,0.30706532,15.92605702,0.18171685,0.01048311,-5482075.00000000,41.47302923,41.47302923,32.77227515,58.87453740,0.27584569,0.26166999,19.34701520,29.64318954,22.10017439,-61.03228333,-80.17812918,-10.94986771,40.26275886,0.01161829,0.01161829,0.25914996,0.28249216,0.30583435,0.26109999,0.28354999,0.30599999,8.47036955,37.25885852,0.00013498,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-13 19:30:00,0.27200001,0.27200001,0.26420000,0.26809999,261713,0.29010477,0.30425083,0.27526981,0.28112147,0.28540656,0.30047178,-0.00734318,39.26805157,0.26108882,0.28252710,0.30396538,15.17608604,0.16351986,0.01035534,-5743788.00000000,35.64696539,35.64696539,38.10283959,30.73521699,0.27408228,0.26295915,18.89713211,28.10870252,21.61980293,-108.56567253,-84.40979955,-9.42598199,38.85159356,0.01099760,0.01099760,0.25851663,0.28112147,0.30372632,0.26109999,0.28074999,0.30039999,8.47134747,36.65563240,0.00012095,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-13 20:30:00,0.27100000,0.27399999,0.26949999,0.27000001,115532,0.28910810,0.30384083,0.27431166,0.28006229,0.28441259,0.29986838,-0.00731915,40.43570365,0.25998667,0.28127210,0.30255753,15.13511918,0.23521587,0.01014318,-5628256.00000000,21.25109447,21.25109447,32.79036303,-1.82744265,0.27381602,0.26419674,18.65291929,28.34294494,20.74503279,-78.07267264,-77.35363868,-11.73586101,40.04765272,0.01091920,0.01091920,0.25848648,0.28006229,0.30163810,0.26109999,0.28055000,0.30000001,8.37148482,34.33478865,0.00011923,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Spinning Top
2023-12-14 14:30:00,0.27100000,0.29200000,0.27000001,0.27930000,254798,0.28849143,0.30355483,0.27521863,0.27998969,0.28408275,0.29946108,-0.00647504,45.79209696,0.26072818,0.28024710,0.29976602,13.92979444,0.47573894,0.01070779,-5373458.00000000,32.12119220,32.12119220,29.67308402,37.01740855,0.28043334,0.26420000,19.71271354,35.81716064,17.84551108,-5.41626134,-53.21336596,-5.35411725,48.79852090,0.01001300,0.01001300,0.25627824,0.27998969,0.30370114,0.26109999,0.28055000,0.30000001,8.12405434,35.15569254,0.00010026,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-14 15:30:00,0.27990001,0.29719999,0.27990001,0.28999999,105526,0.28783810,0.30348683,0.27790615,0.28094305,0.28446450,0.29927373,-0.00488634,51.10399807,0.26136631,0.27989710,0.29842789,13.24114591,0.77259738,0.01105028,-5267932.00000000,52.80804296,52.80804296,35.39344321,87.63724247,0.28295197,0.26538796,20.99219049,35.07884196,15.89844027,69.20587266,-25.70697907,-3.26885246,50.51114590,0.00950610,0.00950610,0.25608031,0.28094305,0.30580579,0.26109999,0.28055000,0.30000001,7.79089987,37.33744339,0.00009037,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-14 16:30:00,0.28999999,0.29879999,0.28999999,0.29499999,100776,0.28719810,0.30350283,0.28101412,0.28228181,0.28514421,0.29918910,-0.00318710,53.34706522,0.26156370,0.27981710,0.29807050,13.04666606,0.91589212,0.01094312,-5167156.00000000,75.15511209,75.15511209,53.36144908,118.74243810,0.28549771,0.26729668,22.27021584,34.15608313,15.03021482,118.64362791,-12.85351524,-0.67340070,53.07845709,0.00936380,0.00936380,0.25811076,0.28228181,0.30645285,0.26109999,0.28055000,0.30000001,7.53653306,37.76457830,0.00008768,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
2023-12-14 17:30:00,0.29400000,0.29879999,0.27230000,0.28839999,144956,0.28643477,0.30348683,0.28235701,0.28286449,0.28535426,0.29897546,-0.00234595,50.15793810,0.26192778,0.27957210,0.29721642,12.62237560,0.75016243,0.01168392,-5312112.00000000,80.79653972,80.79653972,69.58656493,103.21648932,0.28573743,0.26981695,21.53368831,29.01707459,22.81818388,56.13741890,-29.82008750,-2.76467287,49.81765609,0.00905135,0.00905135,0.25594783,0.28286449,0.30978115,0.26109999,0.28055000,0.30000001,7.21635767,38.54869230,0.00008193,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Spinning Top
2023-12-14 18:30:00,0.28610000,0.28999999,0.28420001,0.28500000,25211,0.28560477,0.30346683,0.28283755,0.28306787,0.28533141,0.29869872,-0.00193143,48.58684122,0.26215690,0.27931110,0.29646529,12.28321859,0.66581661,0.01140374,-5337323.00000000,75.24315650,75.24315650,77.06493610,71.59959729,0.28576389,0.27213559,20.84976990,28.02328203,22.03669430,59.13636720,-38.56041719,-2.82986703,50.15290827,0.00879992,0.00879992,0.25760995,0.28306787,0.30852580,0.26109999,0.28055000,0.30000001,6.83665639,38.57098726,0.00007744,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,Spinning Top
2023-12-14 19:30:00,0.28500000,0.28999999,0.28230000,0.28240001,71257,0.28485810,0.30334083,0.28275800,0.28300427,0.28514229,0.29837597,-0.00179205,47.39483735,0.26244189,0.27891610,0.29539030,11.81301758,0.60573839,0.01122737,-5408580.00000000,64.10259063,64.10259063,73.38076228,45.54624732,0.28567627,0.27230000,20.02623454,26.71516003,22.15987267,49.52790276,-45.24419268,-2.69450082,49.81272399,0.00845109,0.00845109,0.25850424,0.28300427,0.30750429,0.26109999,0.28055000,0.30000001,6.25095634,38.53219080,0.00007142,2.66499996,3.79959989,4.87900019,0.10120000,0.13130000,0.13500001,,
